,MLII,V2,symbol
541024,-0.22,-0.835,
541025,-0.225,-0.855,
541026,-0.235,-0.875,
541027,-0.24,-0.89,
541028,-0.245,-0.89,
541029,-0.225,-0.905,
541030,-0.22,-0.955,
541031,-0.235,-0.965,
541032,-0.235,-0.97,
541033,-0.245,-0.97,
541034,-0.26,-0.97,
541035,-0.245,-0.975,
541036,-0.235,-0.975,
541037,-0.245,-0.99,
541038,-0.245,-1.0,
541039,-0.255,-1.025,
541040,-0.26,-1.02,
541041,-0.245,-1.005,
541042,-0.235,-0.99,
541043,-0.235,-0.975,
541044,-0.245,-0.98,
541045,-0.25,-0.995,
541046,-0.27,-0.98,
541047,-0.25,-0.955,
541048,-0.24,-0.94,
541049,-0.245,-0.94,
541050,-0.24,-0.925,
541051,-0.255,-0.945,
541052,-0.255,-0.935,
541053,-0.245,-0.92,
541054,-0.245,-0.91,
541055,-0.245,-0.915,
541056,-0.245,-0.94,
541057,-0.255,-0.945,
541058,-0.26,-0.93,
541059,-0.235,-0.92,
541060,-0.235,-0.92,
541061,-0.245,-0.925,
541062,-0.26,-0.945,
541063,-0.26,-0.95,
541064,-0.26,-0.96,
541065,-0.25,-0.955,
541066,-0.235,-0.965,
541067,-0.23,-0.97,
541068,-0.24,-0.98,
541069,-0.23,-0.985,
541070,-0.215,-0.965,
541071,-0.19,-0.93,
541072,-0.165,-0.925,
541073,-0.165,-0.925,
541074,-0.175,-0.925,
541075,-0.175,-0.945,
541076,-0.175,-0.94,
541077,-0.16,-0.915,
541078,-0.15,-0.885,
541079,-0.135,-0.89,
541080,-0.15,-0.9,
541081,-0.165,-0.895,
541082,-0.16,-0.855,
541083,-0.145,-0.805,
541084,-0.125,-0.745,
541085,-0.125,-0.68,
541086,-0.135,-0.66,
541087,-0.145,-0.7,
541088,-0.165,-0.725,
541089,-0.185,-0.72,
541090,-0.185,-0.65,
541091,-0.19,-0.515,
541092,-0.195,-0.43,
541093,-0.195,-0.445,
541094,-0.175,-0.515,
541095,-0.17,-0.495,
541096,-0.16,-0.43,
541097,-0.165,-0.365,
541098,-0.18,-0.345,
541099,-0.215,-0.355,
541100,-0.23,-0.31,
541101,-0.215,-0.29,
541102,-0.225,-0.245,
541103,-0.225,-0.21,
541104,-0.235,-0.18,
541105,-0.26,-0.155,
541106,-0.26,-0.12,
541107,-0.265,-0.09,
541108,-0.27,-0.035,
541109,-0.27,-0.005,
541110,-0.28,0.03,
541111,-0.285,0.05,
541112,-0.295,0.075,
541113,-0.285,0.095,
541114,-0.28,0.1,
541115,-0.27,0.12,
541116,-0.285,0.14,
541117,-0.28,0.17,
541118,-0.295,0.225,
541119,-0.275,0.28,
541120,-0.26,0.37,
541121,-0.26,0.465,
541122,-0.26,0.555,
541123,-0.27,0.605,
541124,-0.27,0.61,
541125,-0.26,0.635,
541126,-0.265,0.65,
541127,-0.25,0.655,
541128,-0.27,0.665,
541129,-0.28,0.665,
541130,-0.33,0.67,
541131,-0.365,0.68,
541132,-0.37,0.675,
541133,-0.35,0.685,
541134,-0.3,0.71,
541135,-0.24,0.735,
541136,-0.155,0.765,
541137,0.03,0.81,
541138,0.325,0.91,
541139,0.65,1.02,
541140,0.945,1.15,
541141,1.215,1.295,
541142,1.47,1.415,
541143,1.635,1.525,N
541144,1.7,1.575,
541145,1.585,1.54,
541146,1.235,1.395,
541147,0.71,1.16,
541148,0.165,0.81,
541149,-0.225,0.53,
541150,-0.435,0.3,
541151,-0.485,0.2,
541152,-0.485,0.17,
541153,-0.465,0.225,
541154,-0.41,0.33,
541155,-0.305,0.465,
541156,-0.23,0.565,
541157,-0.225,0.665,
541158,-0.245,0.685,
541159,-0.265,0.695,
541160,-0.27,0.695,
541161,-0.265,0.705,
541162,-0.25,0.705,
541163,-0.255,0.71,
541164,-0.28,0.7,
541165,-0.285,0.695,
541166,-0.295,0.7,
541167,-0.28,0.705,
541168,-0.285,0.71,
541169,-0.29,0.715,
541170,-0.295,0.7,
541171,-0.3,0.7,
541172,-0.305,0.715,
541173,-0.285,0.725,
541174,-0.285,0.725,
541175,-0.29,0.73,
541176,-0.295,0.695,
541177,-0.295,0.695,
541178,-0.295,0.715,
541179,-0.28,0.725,
541180,-0.28,0.73,
541181,-0.29,0.73,
541182,-0.3,0.715,
541183,-0.3,0.685,
541184,-0.31,0.705,
541185,-0.295,0.705,
541186,-0.275,0.72,
541187,-0.285,0.71,
541188,-0.28,0.695,
541189,-0.29,0.695,
541190,-0.295,0.705,
541191,-0.28,0.68,
541192,-0.27,0.65,
541193,-0.27,0.58,
541194,-0.275,0.54,
541195,-0.29,0.535,
541196,-0.285,0.58,
541197,-0.275,0.605,
541198,-0.265,0.61,
541199,-0.27,0.575,
541200,-0.265,0.565,
541201,-0.275,0.56,
541202,-0.275,0.59,
541203,-0.26,0.615,
541204,-0.245,0.665,
541205,-0.245,0.705,
541206,-0.24,0.705,
541207,-0.24,0.71,
541208,-0.25,0.715,
541209,-0.215,0.745,
541210,-0.19,0.755,
541211,-0.19,0.745,
541212,-0.18,0.74,
541213,-0.175,0.745,
541214,-0.17,0.77,
541215,-0.155,0.78,
541216,-0.125,0.78,
541217,-0.12,0.78,
541218,-0.125,0.77,
541219,-0.11,0.775,
541220,-0.09,0.795,
541221,-0.055,0.81,
541222,-0.045,0.81,
541223,-0.025,0.815,
541224,-0.025,0.82,
541225,-0.02,0.82,
541226,-0.01,0.835,
541227,0.02,0.855,
541228,0.04,0.87,
541229,0.06,0.885,
541230,0.06,0.875,
541231,0.07,0.875,
541232,0.085,0.885,
541233,0.11,0.9,
541234,0.135,0.905,
541235,0.145,0.905,
541236,0.135,0.905,
541237,0.145,0.91,
541238,0.145,0.91,
541239,0.155,0.925,
541240,0.185,0.925,
541241,0.195,0.93,
541242,0.175,0.915,
541243,0.185,0.91,
541244,0.18,0.91,
541245,0.19,0.935,
541246,0.205,0.93,
541247,0.19,0.93,
541248,0.18,0.935,
541249,0.145,0.915,
541250,0.14,0.91,
541251,0.135,0.92,
541252,0.135,0.905,
541253,0.115,0.89,
541254,0.08,0.875,
541255,0.06,0.845,
541256,0.035,0.835,
541257,0.015,0.83,
541258,0.005,0.825,
541259,-0.01,0.805,
541260,-0.055,0.77,
541261,-0.075,0.75,
541262,-0.085,0.745,
541263,-0.095,0.73,
541264,-0.1,0.715,
541265,-0.13,0.7,
541266,-0.145,0.68,
541267,-0.16,0.67,
541268,-0.17,0.665,
541269,-0.175,0.67,
541270,-0.155,0.665,
541271,-0.155,0.655,
541272,-0.17,0.645,
541273,-0.195,0.615,
541274,-0.19,0.61,
541275,-0.18,0.62,
541276,-0.185,0.625,
541277,-0.195,0.615,
541278,-0.2,0.595,
541279,-0.21,0.59,
541280,-0.205,0.59,
541281,-0.2,0.61,
541282,-0.195,0.6,
541283,-0.2,0.595,
541284,-0.22,0.57,
541285,-0.235,0.555,
541286,-0.215,0.555,
541287,-0.21,0.58,
541288,-0.195,0.595,
541289,-0.2,0.585,
541290,-0.22,0.57,
541291,-0.22,0.575,
541292,-0.22,0.58,
541293,-0.21,0.585,
541294,-0.19,0.58,
541295,-0.2,0.565,
541296,-0.19,0.56,
541297,-0.21,0.555,
541298,-0.195,0.57,
541299,-0.185,0.585,
541300,-0.18,0.59,
541301,-0.17,0.59,
541302,-0.19,0.575,
541303,-0.195,0.565,
541304,-0.2,0.57,
541305,-0.195,0.57,
541306,-0.18,0.585,
541307,-0.175,0.58,
541308,-0.185,0.57,
541309,-0.18,0.575,
541310,-0.19,0.585,
541311,-0.18,0.585,
541312,-0.17,0.6,
541313,-0.18,0.58,
541314,-0.175,0.57,
541315,-0.19,0.56,
541316,-0.19,0.565,
541317,-0.185,0.575,
541318,-0.175,0.58,
541319,-0.18,0.585,
541320,-0.18,0.57,
541321,-0.185,0.555,
541322,-0.19,0.555,
541323,-0.175,0.575,
541324,-0.17,0.57,
541325,-0.17,0.55,
541326,-0.185,0.55,
541327,-0.2,0.535,
541328,-0.205,0.545,
541329,-0.19,0.545,
541330,-0.185,0.54,
541331,-0.19,0.545,
541332,-0.19,0.535,
541333,-0.2,0.515,
541334,-0.205,0.505,
541335,-0.195,0.505,
541336,-0.19,0.51,
541337,-0.205,0.505,
541338,-0.215,0.505,
541339,-0.225,0.485,
541340,-0.225,0.495,
541341,-0.23,0.49,
541342,-0.225,0.48,
541343,-0.215,0.475,
541344,-0.23,0.47,
541345,-0.24,0.45,
541346,-0.25,0.465,
541347,-0.24,0.46,
541348,-0.23,0.47,
541349,-0.23,0.45,
541350,-0.255,0.435,
541351,-0.255,0.415,
541352,-0.265,0.42,
541353,-0.25,0.44,
541354,-0.245,0.44,
541355,-0.23,0.43,
541356,-0.25,0.42,
541357,-0.245,0.415,
541358,-0.255,0.425,
541359,-0.24,0.425,
541360,-0.25,0.415,
541361,-0.265,0.4,
541362,-0.27,0.395,
541363,-0.28,0.39,
541364,-0.27,0.395,
541365,-0.255,0.405,
541366,-0.26,0.415,
541367,-0.26,0.405,
541368,-0.27,0.4,
541369,-0.27,0.38,
541370,-0.265,0.375,
541371,-0.27,0.385,
541372,-0.26,0.38,
541373,-0.26,0.38,
541374,-0.26,0.37,
541375,-0.265,0.365,
541376,-0.275,0.375,
541377,-0.265,0.38,
541378,-0.265,0.38,
541379,-0.27,0.38,
541380,-0.275,0.355,
541381,-0.27,0.345,
541382,-0.28,0.345,
541383,-0.265,0.355,
541384,-0.265,0.375,
541385,-0.255,0.36,
541386,-0.27,0.35,
541387,-0.27,0.335,
541388,-0.275,0.345,
541389,-0.27,0.35,
541390,-0.26,0.35,
541391,-0.265,0.34,
541392,-0.26,0.34,
541393,-0.275,0.34,
541394,-0.27,0.345,
541395,-0.265,0.35,
541396,-0.24,0.35,
541397,-0.23,0.345,
541398,-0.25,0.34,
541399,-0.24,0.325,
541400,-0.23,0.335,
541401,-0.205,0.33,
541402,-0.185,0.34,
541403,-0.18,0.35,
541404,-0.195,0.33,
541405,-0.19,0.33,
541406,-0.195,0.345,
541407,-0.175,0.35,
541408,-0.155,0.335,
541409,-0.155,0.335,
541410,-0.175,0.33,
541411,-0.185,0.32,
541412,-0.185,0.315,
541413,-0.17,0.33,
541414,-0.15,0.325,
541415,-0.16,0.33,
541416,-0.175,0.32,
541417,-0.195,0.3,
541418,-0.21,0.3,
541419,-0.215,0.29,
541420,-0.215,0.27,
541421,-0.205,0.275,
541422,-0.21,0.255,
541423,-0.215,0.25,
541424,-0.21,0.275,
541425,-0.2,0.295,
541426,-0.2,0.325,
541427,-0.215,0.33,
541428,-0.24,0.29,
541429,-0.255,0.29,
541430,-0.27,0.3,
541431,-0.275,0.31,
541432,-0.265,0.315,
541433,-0.26,0.295,
541434,-0.28,0.285,
541435,-0.31,0.285,
541436,-0.3,0.295,
541437,-0.295,0.29,
541438,-0.29,0.29,
541439,-0.305,0.28,
541440,-0.295,0.27,
541441,-0.31,0.265,
541442,-0.315,0.265,
541443,-0.31,0.285,
541444,-0.295,0.28,
541445,-0.295,0.29,
541446,-0.31,0.28,
541447,-0.32,0.265,
541448,-0.315,0.265,
541449,-0.3,0.27,
541450,-0.285,0.26,
541451,-0.3,0.275,
541452,-0.305,0.275,
541453,-0.32,0.26,
541454,-0.31,0.275,
541455,-0.3,0.29,
541456,-0.295,0.285,
541457,-0.3,0.285,
541458,-0.325,0.28,
541459,-0.345,0.26,
541460,-0.395,0.26,
541461,-0.415,0.265,
541462,-0.375,0.29,
541463,-0.33,0.315,
541464,-0.295,0.34,
541465,-0.25,0.35,
541466,-0.13,0.38,
541467,0.11,0.44,
541468,0.415,0.545,
541469,0.715,0.685,
541470,0.99,0.8,
541471,1.235,0.905,
541472,1.42,1.005,N
541473,1.52,1.095,
541474,1.49,1.095,
541475,1.245,1.015,
541476,0.835,0.825,
541477,0.365,0.55,
541478,-0.06,0.265,
541479,-0.32,0.03,
541480,-0.475,-0.13,
541481,-0.52,-0.19,
541482,-0.54,-0.18,
541483,-0.485,-0.12,
541484,-0.395,0.01,
541485,-0.295,0.125,
541486,-0.245,0.215,
541487,-0.265,0.265,
541488,-0.285,0.275,
541489,-0.3,0.255,
541490,-0.31,0.25,
541491,-0.3,0.265,
541492,-0.28,0.265,
541493,-0.285,0.275,
541494,-0.31,0.27,
541495,-0.33,0.255,
541496,-0.34,0.27,
541497,-0.325,0.285,
541498,-0.32,0.27,
541499,-0.325,0.275,
541500,-0.34,0.265,
541501,-0.355,0.25,
541502,-0.355,0.265,
541503,-0.34,0.27,
541504,-0.33,0.275,
541505,-0.335,0.27,
541506,-0.325,0.265,
541507,-0.335,0.27,
541508,-0.34,0.27,
541509,-0.34,0.275,
541510,-0.335,0.265,
541511,-0.32,0.27,
541512,-0.325,0.265,
541513,-0.335,0.25,
541514,-0.35,0.26,
541515,-0.34,0.27,
541516,-0.325,0.275,
541517,-0.335,0.28,
541518,-0.335,0.265,
541519,-0.335,0.265,
541520,-0.335,0.26,
541521,-0.33,0.265,
541522,-0.31,0.275,
541523,-0.325,0.275,
541524,-0.32,0.255,
541525,-0.33,0.255,
541526,-0.325,0.265,
541527,-0.325,0.285,
541528,-0.305,0.285,
541529,-0.32,0.285,
541530,-0.315,0.27,
541531,-0.32,0.265,
541532,-0.315,0.275,
541533,-0.305,0.285,
541534,-0.29,0.29,
541535,-0.295,0.28,
541536,-0.285,0.285,
541537,-0.285,0.29,
541538,-0.29,0.285,
541539,-0.27,0.305,
541540,-0.265,0.3,
541541,-0.25,0.3,
541542,-0.25,0.3,
541543,-0.24,0.29,
541544,-0.23,0.31,
541545,-0.215,0.315,
541546,-0.205,0.325,
541547,-0.19,0.345,
541548,-0.175,0.34,
541549,-0.17,0.34,
541550,-0.165,0.36,
541551,-0.135,0.37,
541552,-0.115,0.39,
541553,-0.105,0.39,
541554,-0.09,0.385,
541555,-0.085,0.38,
541556,-0.07,0.41,
541557,-0.055,0.42,
541558,-0.02,0.455,
541559,-0.01,0.45,
541560,0.0,0.445,
541561,0.0,0.425,
541562,0.015,0.44,
541563,0.035,0.465,
541564,0.055,0.475,
541565,0.065,0.465,
541566,0.07,0.48,
541567,0.08,0.495,
541568,0.085,0.51,
541569,0.11,0.51,
541570,0.13,0.515,
541571,0.14,0.51,
541572,0.13,0.51,
541573,0.145,0.505,
541574,0.135,0.515,
541575,0.145,0.515,
541576,0.15,0.52,
541577,0.15,0.53,
541578,0.135,0.495,
541579,0.115,0.505,
541580,0.095,0.5,
541581,0.095,0.495,
541582,0.09,0.48,
541583,0.065,0.48,
541584,0.045,0.455,
541585,0.025,0.45,
541586,-0.005,0.43,
541587,-0.03,0.43,
541588,-0.03,0.425,
541589,-0.055,0.41,
541590,-0.09,0.37,
541591,-0.1,0.34,
541592,-0.135,0.33,
541593,-0.14,0.325,
541594,-0.14,0.325,
541595,-0.16,0.315,
541596,-0.17,0.285,
541597,-0.18,0.275,
541598,-0.195,0.275,
541599,-0.195,0.27,
541600,-0.195,0.265,
541601,-0.205,0.25,
541602,-0.205,0.24,
541603,-0.225,0.22,
541604,-0.22,0.225,
541605,-0.23,0.235,
541606,-0.22,0.245,
541607,-0.22,0.235,
541608,-0.23,0.225,
541609,-0.235,0.21,
541610,-0.25,0.205,
541611,-0.25,0.215,
541612,-0.23,0.205,
541613,-0.225,0.215,
541614,-0.225,0.2,
541615,-0.245,0.195,
541616,-0.26,0.215,
541617,-0.235,0.225,
541618,-0.225,0.215,
541619,-0.24,0.21,
541620,-0.235,0.195,
541621,-0.245,0.19,
541622,-0.255,0.195,
541623,-0.23,0.21,
541624,-0.225,0.225,
541625,-0.22,0.22,
541626,-0.23,0.21,
541627,-0.23,0.195,
541628,-0.235,0.215,
541629,-0.215,0.22,
541630,-0.205,0.22,
541631,-0.195,0.215,
541632,-0.205,0.22,
541633,-0.215,0.215,
541634,-0.215,0.235,
541635,-0.19,0.24,
541636,-0.2,0.255,
541637,-0.195,0.24,
541638,-0.195,0.235,
541639,-0.2,0.22,
541640,-0.195,0.225,
541641,-0.195,0.235,
541642,-0.17,0.24,
541643,-0.18,0.24,
541644,-0.175,0.23,
541645,-0.18,0.22,
541646,-0.19,0.235,
541647,-0.185,0.235,
541648,-0.175,0.235,
541649,-0.18,0.24,
541650,-0.19,0.21,
541651,-0.205,0.21,
541652,-0.19,0.215,
541653,-0.2,0.22,
541654,-0.18,0.235,
541655,-0.18,0.225,
541656,-0.195,0.2,
541657,-0.2,0.195,
541658,-0.205,0.205,
541659,-0.19,0.205,
541660,-0.19,0.2,
541661,-0.2,0.2,
541662,-0.215,0.19,
541663,-0.23,0.18,
541664,-0.24,0.185,
541665,-0.225,0.19,
541666,-0.215,0.195,
541667,-0.225,0.18,
541668,-0.235,0.15,
541669,-0.24,0.13,
541670,-0.24,0.135,
541671,-0.22,0.115,
541672,-0.235,0.115,
541673,-0.25,0.105,
541674,-0.25,0.105,
541675,-0.265,0.085,
541676,-0.26,0.05,
541677,-0.25,0.03,
541678,-0.25,-0.015,
541679,-0.25,-0.005,
541680,-0.265,-0.01,
541681,-0.28,-0.02,
541682,-0.285,-0.02,
541683,-0.275,-0.02,
541684,-0.265,-0.015,
541685,-0.265,-0.015,
541686,-0.27,-0.025,
541687,-0.285,-0.005,
541688,-0.28,0.04,
541689,-0.275,0.06,
541690,-0.26,0.065,
541691,-0.275,0.065,
541692,-0.27,0.05,
541693,-0.28,0.045,
541694,-0.285,0.06,
541695,-0.28,0.06,
541696,-0.265,0.045,
541697,-0.27,0.03,
541698,-0.285,-0.03,
541699,-0.29,-0.06,
541700,-0.285,-0.065,
541701,-0.285,-0.045,
541702,-0.28,-0.045,
541703,-0.275,-0.05,
541704,-0.295,-0.065,
541705,-0.29,-0.065,
541706,-0.3,-0.06,
541707,-0.285,-0.05,
541708,-0.275,-0.065,
541709,-0.275,-0.06,
541710,-0.295,-0.085,
541711,-0.285,-0.085,
541712,-0.28,-0.08,
541713,-0.27,-0.07,
541714,-0.265,-0.06,
541715,-0.27,-0.07,
541716,-0.275,-0.095,
541717,-0.28,-0.1,
541718,-0.29,-0.1,
541719,-0.285,-0.085,
541720,-0.27,-0.085,
541721,-0.275,-0.095,
541722,-0.275,-0.09,
541723,-0.28,-0.1,
541724,-0.285,-0.085,
541725,-0.28,-0.095,
541726,-0.26,-0.1,
541727,-0.255,-0.105,
541728,-0.25,-0.1,
541729,-0.24,-0.11,
541730,-0.24,-0.105,
541731,-0.205,-0.075,
541732,-0.2,-0.075,
541733,-0.19,-0.065,
541734,-0.2,-0.085,
541735,-0.21,-0.09,
541736,-0.21,-0.08,
541737,-0.2,-0.07,
541738,-0.17,-0.065,
541739,-0.16,-0.075,
541740,-0.18,-0.08,
541741,-0.18,-0.095,
541742,-0.17,-0.08,
541743,-0.165,-0.075,
541744,-0.16,-0.075,
541745,-0.16,-0.075,
541746,-0.175,-0.095,
541747,-0.195,-0.105,
541748,-0.215,-0.105,
541749,-0.215,-0.105,
541750,-0.22,-0.11,
541751,-0.225,-0.115,
541752,-0.215,-0.135,
541753,-0.215,-0.14,
541754,-0.215,-0.11,
541755,-0.205,-0.095,
541756,-0.195,-0.085,
541757,-0.215,-0.07,
541758,-0.235,-0.08,
541759,-0.25,-0.085,
541760,-0.255,-0.095,
541761,-0.26,-0.075,
541762,-0.265,-0.07,
541763,-0.275,-0.08,
541764,-0.285,-0.105,
541765,-0.3,-0.12,
541766,-0.31,-0.115,
541767,-0.295,-0.12,
541768,-0.3,-0.105,
541769,-0.3,-0.115,
541770,-0.31,-0.14,
541771,-0.315,-0.145,
541772,-0.33,-0.13,
541773,-0.32,-0.11,
541774,-0.31,-0.1,
541775,-0.31,-0.09,
541776,-0.315,-0.095,
541777,-0.32,-0.12,
541778,-0.325,-0.09,
541779,-0.32,-0.085,
541780,-0.3,-0.07,
541781,-0.31,-0.065,
541782,-0.32,-0.06,
541783,-0.32,-0.055,
541784,-0.33,-0.045,
541785,-0.315,-0.055,
541786,-0.295,-0.06,
541787,-0.305,-0.075,
541788,-0.32,-0.115,
541789,-0.34,-0.13,
541790,-0.39,-0.14,
541791,-0.425,-0.135,
541792,-0.45,-0.13,
541793,-0.425,-0.11,
541794,-0.37,-0.095,
541795,-0.325,-0.09,
541796,-0.265,-0.055,
541797,-0.13,-0.015,
541798,0.1,0.035,
541799,0.4,0.115,
541800,0.71,0.235,
541801,0.995,0.37,
541802,1.27,0.515,
541803,1.515,0.64,
541804,1.675,0.745,N
541805,1.71,0.785,
541806,1.585,0.75,
541807,1.265,0.62,
541808,0.76,0.405,
541809,0.24,0.09,
541810,-0.195,-0.22,
541811,-0.46,-0.48,
541812,-0.57,-0.63,
541813,-0.57,-0.66,
541814,-0.545,-0.6,
541815,-0.48,-0.51,
541816,-0.37,-0.415,
541817,-0.295,-0.305,
541818,-0.26,-0.22,
541819,-0.28,-0.16,
541820,-0.31,-0.135,
541821,-0.295,-0.14,
541822,-0.305,-0.15,
541823,-0.295,-0.155,
541824,-0.305,-0.15,
541825,-0.31,-0.155,
541826,-0.32,-0.155,
541827,-0.335,-0.16,
541828,-0.325,-0.175,
541829,-0.325,-0.18,
541830,-0.345,-0.2,
541831,-0.345,-0.2,
541832,-0.335,-0.2,
541833,-0.335,-0.195,
541834,-0.32,-0.185,
541835,-0.325,-0.185,
541836,-0.33,-0.21,
541837,-0.345,-0.215,
541838,-0.35,-0.23,
541839,-0.345,-0.225,
541840,-0.33,-0.235,
541841,-0.325,-0.24,
541842,-0.335,-0.265,
541843,-0.34,-0.275,
541844,-0.35,-0.265,
541845,-0.34,-0.27,
541846,-0.325,-0.26,
541847,-0.325,-0.275,
541848,-0.335,-0.295,
541849,-0.34,-0.29,
541850,-0.345,-0.29,
541851,-0.33,-0.285,
541852,-0.31,-0.275,
541853,-0.31,-0.275,
541854,-0.325,-0.29,
541855,-0.33,-0.295,
541856,-0.32,-0.28,
541857,-0.315,-0.28,
541858,-0.295,-0.285,
541859,-0.315,-0.285,
541860,-0.305,-0.29,
541861,-0.31,-0.28,
541862,-0.305,-0.265,
541863,-0.285,-0.25,
541864,-0.27,-0.235,
541865,-0.27,-0.235,
541866,-0.28,-0.225,
541867,-0.285,-0.235,
541868,-0.27,-0.225,
541869,-0.25,-0.2,
541870,-0.23,-0.195,
541871,-0.215,-0.19,
541872,-0.21,-0.2,
541873,-0.215,-0.195,
541874,-0.205,-0.185,
541875,-0.19,-0.165,
541876,-0.16,-0.175,
541877,-0.15,-0.19,
541878,-0.13,-0.19,
541879,-0.135,-0.19,
541880,-0.12,-0.175,
541881,-0.085,-0.15,
541882,-0.06,-0.15,
541883,-0.055,-0.135,
541884,-0.04,-0.135,
541885,-0.02,-0.13,
541886,0.0,-0.11,
541887,0.03,-0.1,
541888,0.055,-0.085,
541889,0.07,-0.065,
541890,0.08,-0.055,
541891,0.09,-0.055,
541892,0.1,-0.025,
541893,0.13,-0.01,
541894,0.15,0.015,
541895,0.155,0.01,
541896,0.165,0.005,
541897,0.175,-0.005,
541898,0.17,0.02,
541899,0.2,0.05,
541900,0.205,0.055,
541901,0.21,0.065,
541902,0.21,0.065,
541903,0.205,0.05,
541904,0.2,0.065,
541905,0.21,0.085,
541906,0.205,0.075,
541907,0.19,0.045,
541908,0.18,0.025,
541909,0.17,0.03,
541910,0.145,0.045,
541911,0.13,0.08,
541912,0.12,0.065,
541913,0.08,0.01,
541914,0.075,-0.035,
541915,0.04,-0.04,
541916,0.025,-0.065,
541917,0.005,-0.095,
541918,-0.015,-0.125,
541919,-0.04,-0.14,
541920,-0.07,-0.17,
541921,-0.09,-0.19,
541922,-0.115,-0.21,
541923,-0.11,-0.205,
541924,-0.12,-0.22,
541925,-0.14,-0.245,
541926,-0.15,-0.275,
541927,-0.165,-0.3,
541928,-0.185,-0.285,
541929,-0.185,-0.29,
541930,-0.17,-0.285,
541931,-0.185,-0.29,
541932,-0.19,-0.305,
541933,-0.19,-0.305,
541934,-0.195,-0.315,
541935,-0.195,-0.31,
541936,-0.205,-0.315,
541937,-0.195,-0.325,
541938,-0.205,-0.33,
541939,-0.205,-0.305,
541940,-0.21,-0.265,
541941,-0.21,-0.255,
541942,-0.195,-0.28,
541943,-0.21,-0.3,
541944,-0.205,-0.305,
541945,-0.22,-0.31,
541946,-0.225,-0.31,
541947,-0.21,-0.305,
541948,-0.205,-0.305,
541949,-0.2,-0.3,
541950,-0.195,-0.315,
541951,-0.205,-0.33,
541952,-0.2,-0.335,
541953,-0.185,-0.345,
541954,-0.195,-0.355,
541955,-0.19,-0.36,
541956,-0.2,-0.36,
541957,-0.19,-0.385,
541958,-0.195,-0.395,
541959,-0.185,-0.385,
541960,-0.18,-0.385,
541961,-0.175,-0.38,
541962,-0.175,-0.4,
541963,-0.185,-0.395,
541964,-0.17,-0.375,
541965,-0.165,-0.365,
541966,-0.155,-0.36,
541967,-0.155,-0.365,
541968,-0.17,-0.38,
541969,-0.165,-0.385,
541970,-0.17,-0.375,
541971,-0.15,-0.365,
541972,-0.145,-0.37,
541973,-0.15,-0.38,
541974,-0.16,-0.385,
541975,-0.165,-0.4,
541976,-0.17,-0.4,
541977,-0.155,-0.405,
541978,-0.155,-0.41,
541979,-0.15,-0.395,
541980,-0.16,-0.425,
541981,-0.16,-0.415,
541982,-0.175,-0.415,
541983,-0.16,-0.395,
541984,-0.145,-0.39,
541985,-0.16,-0.39,
541986,-0.17,-0.405,
541987,-0.17,-0.425,
541988,-0.17,-0.425,
541989,-0.17,-0.415,
541990,-0.155,-0.42,
541991,-0.165,-0.43,
541992,-0.165,-0.435,
541993,-0.18,-0.455,
541994,-0.185,-0.43,
541995,-0.17,-0.42,
541996,-0.165,-0.425,
541997,-0.18,-0.43,
541998,-0.19,-0.44,
541999,-0.185,-0.44,
542000,-0.19,-0.41,
542001,-0.185,-0.4,
542002,-0.165,-0.395,
542003,-0.185,-0.405,
542004,-0.19,-0.42,
542005,-0.2,-0.4,
542006,-0.21,-0.385,
542007,-0.195,-0.43,
542008,-0.195,-0.46,
542009,-0.185,-0.465,
542010,-0.21,-0.465,
542011,-0.225,-0.47,
542012,-0.225,-0.475,
542013,-0.21,-0.48,
542014,-0.21,-0.5,
542015,-0.215,-0.49,
542016,-0.22,-0.49,
542017,-0.23,-0.495,
542018,-0.235,-0.485,
542019,-0.235,-0.48,
542020,-0.22,-0.48,
542021,-0.23,-0.5,
542022,-0.23,-0.535,
542023,-0.25,-0.545,
542024,-0.25,-0.55,
542025,-0.24,-0.55,
542026,-0.225,-0.55,
542027,-0.225,-0.56,
542028,-0.235,-0.59,
542029,-0.265,-0.61,
542030,-0.255,-0.605,
542031,-0.235,-0.585,
542032,-0.23,-0.58,
542033,-0.235,-0.595,
542034,-0.245,-0.625,
542035,-0.255,-0.645,
542036,-0.255,-0.645,
542037,-0.24,-0.635,
542038,-0.23,-0.63,
542039,-0.235,-0.64,
542040,-0.24,-0.625,
542041,-0.25,-0.625,
542042,-0.26,-0.61,
542043,-0.24,-0.6,
542044,-0.23,-0.585,
542045,-0.235,-0.61,
542046,-0.24,-0.635,
542047,-0.245,-0.62,
542048,-0.25,-0.595,
542049,-0.25,-0.57,
542050,-0.23,-0.57,
542051,-0.23,-0.56,
542052,-0.24,-0.565,
542053,-0.26,-0.57,
542054,-0.26,-0.58,
542055,-0.24,-0.55,
542056,-0.235,-0.52,
542057,-0.235,-0.52,
542058,-0.245,-0.555,
542059,-0.25,-0.6,
542060,-0.245,-0.64,
542061,-0.235,-0.65,
542062,-0.24,-0.62,
542063,-0.235,-0.59,
542064,-0.23,-0.59,
542065,-0.235,-0.63,
542066,-0.235,-0.63,
542067,-0.215,-0.575,
542068,-0.2,-0.51,
542069,-0.185,-0.48,
542070,-0.19,-0.465,
542071,-0.185,-0.46,
542072,-0.18,-0.375,
542073,-0.17,-0.275,
542074,-0.15,-0.275,
